tract,sra_id,sra,hpi2022,totpop,tothhs,bmi30plus_pct,cancer_pct,copd_pct,chd_pct,diabetes_pct,hbp_pct,stroke_pct,hispanic_pct,nonhisp_pct,aian_pct,asian_pct,black_pct,nhpi_pct,white_pct,race_other_pct,hhs_snap_pct,active_commute,auto_access,insurance,lowincome_bin,median_income,lowphysactiv_pct,park_access,supermkt_access,transit_access,walkability,num_full_restaurants,num_fast_food,num_snack_nonalcbev_bars
6073020213,50,ESCONDIDO,-0.717780765,3907,1037,0.318,0.037,0.059,0.052,0.103,0.254,0.03,0.8451,0.1549,0.0036,0.0074,0.0261,0.0159,0.817,0.1221,0.2372,0.104116223,0.87,-2.854263997,Yes,41250.0,0.324,1.0,0.779071562,0.0,12.55160173,2,1,2
6073020214,50,ESCONDIDO,-1.075222144,5919,1627,0.331,0.048,0.08,0.075,0.135,0.303,0.042,0.7765,0.2235,0.0392,0.0127,0.0272,0.0,0.7971,0.1081,0.126,0.058954891,0.836,-2.910735429,Yes,29043.0,0.34,0.840559984,1.0,0.324713202,16.60073319,86,25,18
6073020304,51,SAN MARCOS,0.453307707,6501,2367,0.239,0.081,0.06,0.065,0.098,0.323,0.032,0.2323,0.7677,0.0,0.0823,0.0049,0.0,0.8316,0.0154,0.0118,0.0,1.0,0.669296571,No,108958.0,0.182,0.22323049,0.0,0.0,6.66884121,0,0,1
6073020305,51,SAN MARCOS,0.206151422,6108,2034,0.225,0.071,0.052,0.054,0.085,0.291,0.028,0.285,0.715,0.0046,0.1153,0.0693,0.0,0.6231,0.1349,0.059,0.065695902,0.981,0.736221449,No,83936.0,0.179,0.495822193,0.310317577,0.0,13.1876189,11,7,7
6073020306,50,ESCONDIDO,0.261179297,9189,3452,0.214,0.052,0.042,0.041,0.067,0.234,0.021,0.1975,0.8025,0.0032,0.1015,0.0546,0.0094,0.7381,0.0308,0.0414,0.087596048,0.966,0.365007299,No,75318.0,0.158,0.904301817,0.340352263,0.0,7.339789474,17,3,11
6073020307,50,ESCONDIDO,0.116700301,7156,2590,0.257,0.069,0.061,0.06,0.102,0.306,0.031,0.2972,0.7028,0.0,0.039,0.0261,0.0041,0.8074,0.0836,0.0772,0.068141593,0.903,0.02017489,No,64638.0,0.197,0.206694561,0.476318878,0.00209205,12.24985453,37,22,13
6073020308,50,ESCONDIDO,-0.574526534,5373,2470,0.286,0.082,0.094,0.098,0.141,0.372,0.052,0.3601,0.6399,0.0153,0.0932,0.0517,0.003,0.7182,0.1016,0.147,0.048173424,0.791,-1.516776282,Yes,33645.0,0.29,0.500609438,0.802572943,0.0,11.11995489,3,0,0
6073020309,50,ESCONDIDO,0.060343928,4337,1136,0.258,0.046,0.051,0.046,0.087,0.251,0.025,0.4418,0.5582,0.0,0.0487,0.0065,0.0,0.8557,0.0588,0.0317,0.062834225,0.962,-0.841200928,No,81216.0,0.213,0.502661597,0.430756993,0.0,10.11623149,10,3,5
6073020401,50,ESCONDIDO,0.617534292,2312,891,0.223,0.091,0.055,0.063,0.093,0.335,0.03,0.0774,0.9226,0.0,0.0221,0.0164,0.0,0.9399,0.0017,0.0112,0.009446694,0.99,0.913663629,No,125132.0,0.148,1.0,0.088558026,0.316589278,6.744628339,2,0,0
6073020403,50,ESCONDIDO,0.261301299,4071,1206,0.231,0.062,0.047,0.048,0.082,0.271,0.025,0.3176,0.6824,0.0081,0.1543,0.0115,0.0,0.689,0.0889,0.0381,0.018660812,0.955,0.602438288,No,97101.0,0.178,0.167275383,0.842766996,0.404431458,9.562946538,4,4,6
6073020404,50,ESCONDIDO,0.383384827,4744,1781,0.219,0.06,0.043,0.044,0.076,0.256,0.023,0.2806,0.7194,0.0,0.0803,0.0512,0.0067,0.754,0.0379,0.0455,0.021843762,0.981,0.188972915,No,85278.0,0.155,0.057790927,0.466276552,0.0,10.45939613,1,0,1
6073020016,41,CARLSBAD,0.856198195,9600,3301,0.205,0.07,0.037,0.04,0.066,0.261,0.02,0.0915,0.9085,0.0,0.0432,0.0002,0.0,0.9045,0.0103,0.0,0.007498661,0.986,0.88609138,No,162143.0,0.118,0.716877818,0.384259413,0.0,10.35989438,2,2,1
6073020017,51,SAN MARCOS,-0.174676508,3498,1165,0.259,0.05,0.054,0.049,0.087,0.263,0.027,0.5314,0.4686,0.0014,0.0417,0.0395,0.0,0.8368,0.0635,0.0987,0.087248322,0.992,-0.492231292,Yes,57128.0,0.222,0.566727605,0.618739486,0.0,11.73051362,22,7,13
6073020018,51,SAN MARCOS,-0.461691583,8436,2131,0.302,0.041,0.06,0.051,0.105,0.257,0.029,0.7512,0.2488,0.0127,0.0488,0.0087,0.0,0.6833,0.1975,0.0765,0.038117771,1.0,-2.024135629,Yes,50972.0,0.282,0.345096004,0.453555071,0.0,13.18564916,3,2,1
6073020019,51,SAN MARCOS,0.272488234,6745,2921,0.243,0.098,0.077,0.086,0.123,0.374,0.044,0.3382,0.6618,0.0,0.0762,0.011,0.0021,0.8221,0.0418,0.0284,0.026904263,0.955,-0.583715538,No,62779.0,0.222,0.831381733,0.691832562,0.0,13.80766541,6,4,4
6073020020,51,SAN MARCOS,0.524112788,8066,2253,0.214,0.047,0.034,0.034,0.07,0.223,0.018,0.268,0.732,0.0,0.2282,0.0212,0.0029,0.622,0.0645,0.0284,0.023989218,0.984,0.591512397,No,128338.0,0.153,0.947305069,0.053953519,0.0,7.52516982,3,0,0
6073020021,51,SAN MARCOS,-0.077986712,6248,1669,0.27,0.036,0.043,0.038,0.087,0.237,0.021,0.5651,0.4349,0.0,0.1701,0.0176,0.0016,0.6168,0.1424,0.0815,0.075747931,0.952,-1.719330984,No,79267.0,0.231,1.0,0.548615482,0.0,11.34657575,7,3,3
6073020022,51,SAN MARCOS,0.334516303,8148,2380,0.24,0.055,0.047,0.044,0.079,0.263,0.024,0.3419,0.6581,0.0016,0.1058,0.0252,0.0092,0.7279,0.0841,0.0206,0.015752993,0.952,0.20738156,No,86295.0,0.177,0.635062129,0.009108178,0.0,7.890505456,0,1,1
6073020023,51,SAN MARCOS,0.429482595,4221,1246,0.247,0.06,0.052,0.047,0.086,0.282,0.025,0.3973,0.6027,0.0204,0.0571,0.046,0.0,0.7553,0.0711,0.0345,0.049615056,1.0,0.7417111,No,90885.0,0.188,0.752854605,0.090977623,0.0,12.53207695,10,3,4
6073020024,51,SAN MARCOS,0.060323462,4415,1490,0.237,0.079,0.061,0.063,0.099,0.316,0.033,0.3515,0.6485,0.0165,0.0256,0.024,0.0503,0.7255,0.0969,0.051,0.013164824,0.89,-0.468103327,No,68011.0,0.201,1.0,0.254899522,0.0,10.9674842,1,0,1
6073020025,51,SAN MARCOS,0.092947474,4791,1768,0.241,0.059,0.051,0.049,0.083,0.26,0.026,0.329,0.671,0.0052,0.0833,0.0369,0.0,0.7026,0.0622,0.0707,0.021626704,0.905,0.557085934,No,70847.0,0.185,0.850194553,0.916064373,0.0,15.49523008,16,15,7
6073020026,51,SAN MARCOS,0.569045804,4452,1660,0.228,0.092,0.061,0.069,0.1,0.342,0.035,0.1761,0.8239,0.0022,0.1094,0.031,0.0,0.7161,0.0319,0.012,0.031941032,0.954,0.854538697,No,94211.0,0.18,0.708241624,0.451390851,0.0,11.92048236,12,9,9
6073020027,51,SAN MARCOS,0.624138604,16449,5613,0.206,0.068,0.037,0.043,0.066,0.252,0.021,0.1437,0.8563,0.009,0.1102,0.0362,0.0066,0.7441,0.012,0.0242,0.00769586,0.935,1.206560168,No,123887.0,0.134,0.854738383,0.233746206,0.0,7.636735029,13,3,5
6073020028,51,SAN MARCOS,-0.51650698,4509,1081,0.315,0.024,0.047,0.035,0.088,0.225,0.021,0.935,0.065,0.0062,0.0193,0.0062,0.0,0.754,0.2043,0.161,0.104935527,0.925,-3.173036393,Yes,43295.0,0.306,1.0,1.0,0.0,9.42202265,4,1,3
6073020029,51,SAN MARCOS,-0.612173736,5799,1988,0.27,0.068,0.069,0.074,0.114,0.319,0.04,0.7099,0.2901,0.0052,0.0302,0.0162,0.0055,0.6993,0.2123,0.1142,0.086823289,0.89,-2.048418808,Yes,42799.0,0.269,0.971985889,0.886823964,0.0,13.20278503,97,35,28
6073020103,50,ESCONDIDO,0.408167085,10850,3415,0.236,0.063,0.052,0.051,0.088,0.283,0.026,0.281,0.719,0.0057,0.1135,0.0066,0.0056,0.7594,0.0588,0.0565,0.048245614,0.981,0.209321085,No,115278.0,0.178,0.64123107,0.030195908,0.0,5.669875122,2,0,0
6073020105,50,ESCONDIDO,0.133557542,4130,1439,0.248,0.06,0.053,0.049,0.082,0.272,0.027,0.3332,0.6668,0.0061,0.0908,0.0341,0.0,0.7746,0.063,0.082,0.018063918,0.942,0.02656062,No,76475.0,0.19,0.986056301,0.209245706,0.0,13.0219667,3,2,4
6073020106,50,ESCONDIDO,0.067836564,3859,1095,0.25,0.06,0.054,0.052,0.092,0.281,0.028,0.5696,0.4304,0.0078,0.099,0.001,0.0,0.6756,0.1573,0.0995,0.015704154,1.0,-0.943177599,No,88832.0,0.203,0.532474362,0.356000663,0.0,12.70125786,1,0,0
6073020107,50,ESCONDIDO,-0.061548647,3980,1178,0.241,0.058,0.049,0.046,0.084,0.275,0.025,0.4281,0.5719,0.0211,0.0857,0.0196,0.0005,0.7854,0.056,0.0722,0.016071429,0.985,0.333889739,No,86528.0,0.185,0.937190513,0.0,0.0,10.1339621,0,0,0
6073020108,50,ESCONDIDO,-0.530013082,6091,1617,0.284,0.043,0.054,0.049,0.096,0.269,0.027,0.6909,0.3091,0.0054,0.0607,0.0199,0.0,0.7145,0.167,0.1521,0.075403359,0.898,-2.008438405,No,60328.0,0.265,0.035093755,0.89481593,0.0,11.27065996,1,4,1
6073020109,50,ESCONDIDO,-0.295679429,5622,1298,0.262,0.046,0.053,0.046,0.092,0.265,0.025,0.5512,0.4488,0.0,0.0765,0.0245,0.0217,0.8093,0.0505,0.0385,0.048846154,0.957,-1.154469037,No,82806.0,0.233,0.718353813,0.004821321,0.0,11.89022256,0,0,0
6073020405,50,ESCONDIDO,0.794540734,3249,1186,0.216,0.088,0.052,0.059,0.09,0.318,0.029,0.0963,0.9037,0.0,0.1053,0.0046,0.0031,0.8633,0.0077,0.0,0.014652015,0.971,0.564076675,No,122400.0,0.151,0.740328253,0.107321298,0.188159437,7.342713471,7,3,4
6073020500,50,ESCONDIDO,-0.425167736,5180,1347,0.29,0.055,0.067,0.067,0.114,0.303,0.036,0.6598,0.3402,0.0197,0.0608,0.0174,0.0,0.7639,0.1268,0.1158,0.053763441,0.861,-1.517126823,No,61607.0,0.281,0.812163202,0.997527999,0.719207082,15.83453922,22,9,5
6073020601,50,ESCONDIDO,-0.458610118,6511,1563,0.285,0.038,0.045,0.039,0.086,0.246,0.022,0.7292,0.2708,0.0,0.0498,0.0017,0.0018,0.6575,0.2669,0.1465,0.114054927,0.956,-2.67954186,Yes,57822.0,0.243,0.260071942,0.879484137,1.0,16.54283674,11,3,1
6073020602,50,ESCONDIDO,-0.29912905,6270,1925,0.276,0.051,0.06,0.052,0.094,0.278,0.028,0.4968,0.5032,0.0108,0.04,0.0121,0.0,0.8037,0.1005,0.1075,0.041048637,0.917,-0.468916901,Yes,56593.0,0.228,0.118791603,0.48291228,0.160607612,12.21683257,0,0,0
6073020705,50,ESCONDIDO,0.274501354,4884,1387,0.243,0.066,0.055,0.054,0.088,0.287,0.028,0.397,0.603,0.0,0.0825,0.0074,0.0043,0.8372,0.0297,0.0469,0.014370245,0.989,0.482314131,No,116250.0,0.191,0.349083064,0.148779717,0.017907228,10.18109473,0,0,0
6073020706,50,ESCONDIDO,0.530300118,6429,2011,0.222,0.081,0.049,0.055,0.085,0.299,0.027,0.2081,0.7919,0.0,0.0375,0.0016,0.0,0.8959,0.0227,0.0055,0.018312102,0.951,0.419625062,No,131719.0,0.148,0.52593064,0.0,0.225898823,6.915833854,0,0,0
6073020707,50,ESCONDIDO,-0.266611016,4939,1566,0.284,0.042,0.053,0.044,0.088,0.25,0.025,0.5487,0.4513,0.0043,0.0318,0.0237,0.0,0.7696,0.0741,0.1232,0.055235903,0.971,-1.396976897,Yes,52244.0,0.229,0.125264047,0.726671856,0.778622729,15.03659842,11,6,4
6073020708,50,ESCONDIDO,0.414079141,3769,1117,0.23,0.067,0.051,0.052,0.087,0.291,0.026,0.2924,0.7076,0.0,0.0379,0.0488,0.0058,0.7334,0.0616,0.026,0.024536206,0.978,0.765320787,No,88158.0,0.173,0.951411114,0.329270526,0.532441082,10.29834503,23,16,18
6073020709,50,ESCONDIDO,0.325302211,7848,2474,0.237,0.062,0.05,0.048,0.084,0.276,0.025,0.2728,0.7272,0.0073,0.1191,0.011,0.0,0.7178,0.086,0.0307,0.026833631,0.989,0.20008593,No,104227.0,0.176,0.563132259,0.140525921,0.0,7.118385093,5,6,6
6073020710,50,ESCONDIDO,0.690607971,1600,668,0.224,0.088,0.057,0.064,0.098,0.317,0.031,0.1406,0.8594,0.0294,0.1025,0.0194,0.0,0.8025,0.0094,0.0,0.063599459,1.0,0.625222504,No,119821.0,0.158,1.0,0.014030591,0.10920526,6.666666667,1,0,0
6073020801,39,RAMONA,0.295784969,5333,1838,0.243,0.073,0.06,0.057,0.09,0.308,0.029,0.204,0.796,0.0,0.0313,0.0131,0.0,0.8099,0.1022,0.0511,0.028559936,0.972,0.606173168,No,120708.0,0.17,0.496940727,0.0,0.0,5.236489408,0,0,1
6073020805,39,RAMONA,-0.143651233,3624,1124,0.253,0.058,0.056,0.048,0.082,0.273,0.026,0.3877,0.6123,0.0,0.0199,0.0847,0.0,0.7613,0.1115,0.0747,0.004561003,0.905,-0.286902408,No,67222.0,0.195,0.0,0.837041691,0.0,11.70201124,6,4,3
6073020806,39,RAMONA,-0.207069299,5991,2012,0.253,0.057,0.054,0.048,0.082,0.274,0.026,0.3449,0.6551,0.009,0.0032,0.0037,0.0,0.8319,0.116,0.1382,0.070713392,0.946,-0.388328038,No,64589.0,0.198,0.107081765,0.911782946,0.0,12.70373458,16,10,7
6073020807,39,RAMONA,0.222258684,2771,934,0.25,0.075,0.064,0.06,0.094,0.325,0.031,0.1905,0.8095,0.0094,0.0206,0.0079,0.0,0.9415,0.0083,0.0118,0.01635323,0.977,0.633186747,No,101154.0,0.18,0.120046172,0.000610552,0.0,4.166666667,0,0,1
6073020809,39,RAMONA,0.192921472,8338,2116,0.254,0.058,0.055,0.049,0.083,0.284,0.026,0.3497,0.6503,0.0,0.0342,0.0071,0.0046,0.7619,0.0633,0.0619,0.01506202,0.991,-0.016275552,No,90403.0,0.19,0.634552965,0.684267307,0.0,8.319870141,18,1,2
6073020810,39,RAMONA,0.440563535,5261,1743,0.238,0.064,0.05,0.045,0.073,0.268,0.023,0.1338,0.8662,0.0015,0.0061,0.0116,0.0,0.946,0.0129,0.0166,0.033068783,1.0,0.525790409,No,122283.0,0.155,0.794151158,0.558198936,0.0,6.105972087,2,0,1
6073020811,39,RAMONA,0.438748654,6124,2064,0.231,0.073,0.05,0.05,0.078,0.286,0.025,0.1226,0.8774,0.0077,0.025,0.0109,0.0,0.888,0.0158,0.0189,0.002953119,1.0,1.000552391,No,117863.0,0.151,0.597345133,0.288986342,0.0,3.959889124,2,0,0
6073020902,61,LAGUNA-PINE VALLEY,0.110689506,2214,734,0.243,0.077,0.063,0.059,0.09,0.329,0.03,0.1093,0.8907,0.009,0.0117,0.0122,0.0,0.9327,0.0253,0.0627,0.056354916,0.969,0.671665474,No,92908.0,0.172,0.988218662,0.0,0.0,6.851560087,6,2,2
6073020904,60,PALOMAR-JULIAN,-0.686684334,1909,950,0.257,0.092,0.077,0.077,0.114,0.365,0.038,0.1472,0.8528,0.0351,0.01,0.0016,0.0,0.8256,0.0932,0.0411,0.002663116,0.987,0.275356266,Yes,58558.0,0.189,0.724552846,0.010148663,0.0,7.750409299,17,7,2
6073021000,63,ANZA-BORREGO SPRINGS,-0.686683805,2693,1434,0.275,0.103,0.094,0.107,0.148,0.416,0.051,0.156,0.844,0.0,0.0,0.0628,0.0,0.8422,0.0227,0.1165,0.0013947,0.893,0.987892149,Yes,45952.0,0.238,0.638738739,0.205544872,0.0,6.290781441,19,0,4
6073021100,62,MOUNTAIN EMPIRE,-0.623917866,7434,2475,0.291,0.068,0.079,0.074,0.122,0.341,0.039,0.3871,0.6129,0.0525,0.0135,0.0254,0.0,0.8574,0.0179,0.0756,0.012436665,0.97,0.387383473,Yes,45288.0,0.238,0.595467123,0.053827913,0.0,4.808215907,13,4,3
6073021202,61,LAGUNA-PINE VALLEY,-0.068923084,3570,1152,0.26,0.071,0.069,0.062,0.101,0.327,0.033,0.27,0.73,0.1087,0.0025,0.0216,0.0,0.8179,0.0084,0.026,0.016093636,0.975,-1.011174711,No,91667.0,0.192,0.989543726,0.0,0.0,5.103856227,12,3,7
6073021204,38,ALPINE,0.348600727,5660,1860,0.246,0.077,0.06,0.059,0.093,0.314,0.03,0.0807,0.9193,0.0028,0.0322,0.0083,0.0,0.9341,0.0,0.0118,0.009623431,0.977,0.900524711,No,108913.0,0.167,0.39664058,0.087304918,0.0,5.312568212,0,2,3
6073021205,38,ALPINE,0.109237254,7073,2659,0.246,0.067,0.057,0.053,0.084,0.283,0.028,0.1653,0.8347,0.0083,0.0139,0.0181,0.0,0.9121,0.0078,0.097,0.015684908,0.957,0.759522961,No,61337.0,0.178,0.580502867,0.497053605,0.0,10.24436337,32,5,6
6073021206,38,ALPINE,0.358629655,3065,1151,0.231,0.077,0.052,0.052,0.083,0.304,0.026,0.047,0.953,0.0163,0.0091,0.0,0.0052,0.8574,0.0604,0.0096,0.019704433,0.98,0.358504302,No,119441.0,0.156,0.395659432,0.092938436,0.0,6.5,1,0,1
6073021302,30,JAMUL,-0.725473722,7738,1376,0.267,0.05,0.055,0.051,0.089,0.286,0.027,0.3992,0.6008,0.0071,0.0177,0.1237,0.0203,0.7816,0.0437,0.0574,0.048433048,0.988,-0.313094719,No,95568.0,0.201,0.802880043,0.0,0.0,4.890683761,4,1,0
6073021303,30,JAMUL,0.336455286,9497,2708,0.222,0.063,0.042,0.044,0.081,0.267,0.023,0.3046,0.6954,0.0,0.1764,0.0356,0.0,0.7015,0.0583,0.0044,0.0,0.982,0.291281313,No,135083.0,0.154,0.955127491,0.004413221,0.0,7.76742655,24,8,4
6073021304,30,JAMUL,0.323116739,2508,806,0.241,0.071,0.052,0.052,0.089,0.292,0.027,0.1874,0.8126,0.0343,0.0367,0.0167,0.0024,0.8736,0.0028,0.0186,0.014937759,1.0,0.606743545,No,124464.0,0.166,0.245030581,0.0,0.0,4.959937767,7,1,2
6073021500,13,DEL MAR-MIRA MESA,0.748654553,9324,2786,0.199,0.054,0.033,0.035,0.068,0.231,0.018,0.1228,0.8772,0.0014,0.3049,0.0117,0.0,0.646,0.0041,0.019,0.006690562,0.965,1.277405432,No,177863.0,0.129,0.988017183,0.0,0.0,8.928184012,15,3,6
6073021400,2,PENINSULA,0.274153707,6932,2677,0.223,0.053,0.042,0.04,0.062,0.231,0.021,0.1301,0.8699,0.0104,0.0857,0.034,0.0221,0.7688,0.0309,0.022,0.217843459,0.974,0.45575356,No,87188.0,0.15,0.628512111,0.932213846,0.0,18.2489735,95,16,33
6073021600,3,CORONADO,-0.472605572,3305,1026,0.198,0.051,0.035,0.039,0.052,0.211,0.019,0.2182,0.7818,0.0006,0.039,0.0402,0.0033,0.8517,0.0324,0.0,0.423796791,0.987,0.635646524,No,87604.0,0.138,0.954880566,0.0,0.46947803,14.28028169,2,2,2
6073021800,3,CORONADO,0.65924419,2330,949,0.203,0.095,0.047,0.06,0.081,0.316,0.028,0.0652,0.9348,0.0,0.0176,0.0047,0.0039,0.9554,0.0,0.0,0.119866815,0.956,1.022146328,No,144276.0,0.137,1.0,0.450715929,0.751730959,14.24755325,38,9,10
6073022000,4,NATIONAL CITY,-0.46686998,4664,1227,0.246,0.048,0.052,0.058,0.133,0.305,0.032,0.5373,0.4627,0.0019,0.3388,0.0354,0.0015,0.4901,0.1016,0.1948,0.089823009,0.881,-0.116912779,Yes,46291.0,0.278,1.0,1.0,1.0,13.09421634,8,0,2
6073022100,41,CARLSBAD,0.509753242,9730,3355,0.229,0.061,0.046,0.045,0.078,0.254,0.023,0.2182,0.7818,0.0035,0.0709,0.0089,0.0,0.8273,0.0474,0.0298,0.014624307,0.984,0.055331925,No,104705.0,0.156,0.717903545,0.092625267,0.0,12.11105136,72,36,27
6073020903,60,PALOMAR-JULIAN,-0.483825887,3007,1292,0.29,0.087,0.096,0.092,0.141,0.397,0.047,0.1304,0.8696,0.1846,0.0353,0.0123,0.0,0.6994,0.0339,0.1594,0.05888651,0.97,-0.76857008,Yes,50156.0,0.239,0.721177945,0.002570029,0.0,5.767150785,12,0,3
